NaCl_1hour	NaCl_24hours
-0.955698979	-0.459110983
-0.95609444	-0.459451828
-0.957172016	-0.459513678
-0.958713992	-0.459565302
-0.962816562	-0.459781321
-0.96305242	-0.459884916
-0.963200297	-0.459899903
-0.963309339	-0.459911508
-0.963309339	-0.460155403
-0.963408417	-0.460567148
-0.965809369	-0.460725292
-0.966536574	-0.461142464
-0.968618867	-0.461237887
-0.970356304	-0.461291382
-0.970526735	-0.461420069
-0.971111259	-0.461456408
-0.971910256	-0.461464447
-0.972511991	-0.461591198
-0.973779006	-0.461595814
-0.973810744	-0.463012108
-0.97411012	-0.464051397
-0.974512988	-0.464085003
-0.97522935	-0.464085294
-0.97693439	-0.464417385
-0.97704639	-0.465128487
-0.977054994	-0.465806753
-0.977164263	-0.466197395
-0.978970674	-0.466201358
-0.981711308	-0.467445164
-0.981788883	-0.467632732
-0.986755713	-0.467696238
-0.987272643	-0.467821077
-0.989039995	-0.46792015
-0.989901968	-0.468377493
-0.990373586	-0.469673985
-0.990406406	-0.470031009
-0.991424594	-0.470160788
-0.99151271	-0.470271464
-0.992852876	-0.47153812
-0.995149526	-0.471651741
-0.995336378	-0.473111449
-0.996892291	-0.473387102
-0.997996228	-0.473416908
-0.998336139	-0.47364884
-0.999789284	-0.474187645
-0.99982516	-0.474511516
-1.003667739	-0.475051134
-1.00426299	-0.47507512
-1.005694622	-0.475760215
-1.008466145	-0.476114698
-1.009255785	-0.476122962
-1.01112052	-0.476211781
-1.01197989	-0.476274127
-1.01359287	-0.476481754
-1.013958891	-0.476696438
-1.014343195	-0.47682052
-1.015195663	-0.477024619
-1.017224708	-0.478605234
-1.017397761	-0.478671048
-1.020102395	-0.479278596
-1.020200261	-0.479331114
-1.024650334	-0.479417092
-1.025310883	-0.479697076
-1.025348149	-0.4811626
-1.027754875	-0.482159287
-1.029616175	-0.482194141
-1.02998153	-0.482242069
-1.030811632	-0.482354881
-1.032154872	-0.482744674
-1.03217817	-0.483652076
-1.032181156	-0.483892258
-1.032248653	-0.483905777
-1.032793038	-0.483909867
-1.032793038	-0.48443254
-1.033325455	-0.484527552
-1.033748791	-0.484847257
-1.033832831	-0.485099192
-1.035195934	-0.487333225
-1.038741352	-0.488127396
-1.038747103	-0.488342138
-1.039491185	-0.48868442
-1.039718101	-0.488716669
-1.040828794	-0.489786494
-1.043780062	-0.490263331
-1.044103517	-0.490507408
-1.044166982	-0.490978889
-1.044225939	-0.491704085
-1.04461423	-0.493025543
-1.046338972	-0.493025543
-1.046719745	-0.493242457
-1.047228702	-0.493243798
-1.049507221	-0.493245482
-1.050717238	-0.493257477
-1.0513096	-0.493927207
-1.051793873	-0.493981887
-1.052175396	-0.494409669
-1.055585805	-0.494685042
-1.055808131	-0.494723117
-1.058643506	-0.49506459
-1.059212344	-0.495638276
-1.060066476	-0.495952429
-1.061134227	-0.496043718
-1.062787947	-0.496795887
-1.062890288	-0.497392164
-1.063802422	-0.497556307
-1.06395249	-0.498390907
-1.063967481	-0.498645992
-1.064162415	-0.498679342
-1.064871642	-0.499824364
-1.065639783	-0.499952948
-1.067789384	-0.500004823
-1.067833402	-0.500113238
-1.068196841	-0.500143707
-1.069727542	-0.500563358
-1.070107794	-0.500577959
-1.07014719	-0.500752227
-1.07015545	-0.501778302
-1.070203687	-0.502102608
-1.070937277	-0.503340862
-1.071144109	-0.503457913
-1.072398928	-0.503744905
-1.075356142	-0.503764849
-1.076435859	-0.504720619
-1.076716218	-0.505217015
-1.078077018	-0.505445252
-1.078823519	-0.505899598
-1.080890091	-0.506003146
-1.081045952	-0.5065422
-1.081717652	-0.506619551
-1.085985492	-0.506765618
-1.085987078	-0.507365891
-1.087218769	-0.507680515
-1.0887846	-0.507832819
-1.09772	-0.508141369
-1.099231275	-0.508391242
-1.101444801	-0.508837036
-1.102601503	-0.509295556
-1.10274134	-0.510165335
-1.103400512	-0.510350145
-1.104544577	-0.510976575
-1.105521418	-0.511127021
-1.105596143	-0.511527972
-1.107412016	-0.511664055
-1.1082966	-0.51234503
-1.109459572	-0.51242909
-1.109854476	-0.513099432
-1.11028646	-0.513748845
-1.113106001	-0.513911974
-1.113108306	-0.513933377
-1.113997418	-0.513992592
-1.116852437	-0.514109445
-1.118492202	-0.514167937
-1.122368909	-0.514886958
-1.123908918	-0.514886958
-1.127742011	-0.514904383
-1.131975233	-0.516282172
-1.134593635	-0.517926526
-1.135584725	-0.518496757
-1.135762319	-0.519254555
-1.137146712	-0.519364194
-1.141539659	-0.519761626
-1.142945663	-0.519952086
-1.1476985	-0.52030413
-1.149769874	-0.520749829
-1.150630054	-0.52137739
-1.15063456	-0.521407827
-1.15333515	-0.521578887
-1.154778175	-0.5217711
-1.157079669	-0.521791958
-1.157151881	-0.521914423
-1.157267795	-0.522213211
-1.157825678	-0.522461573
-1.158524555	-0.52299199
-1.1594418	-0.52376709
-1.162032702	-0.524095521
-1.169499741	-0.524512748
-1.169546986	-0.524702082
-1.1696478	-0.525748308
-1.169654086	-0.526346705
-1.169662908	-0.526401778
-1.169667676	-0.526961476
-1.169675681	-0.527542609
-1.169679284	-0.527582233
-1.169684822	-0.527671946
-1.169692116	-0.529179603
-1.169702243	-0.529351191
-1.169703338	-0.529417542
-1.169703526	-0.529558444
-1.169705057	-0.530112872
-1.169706358	-0.5314759
-1.169717075	-0.532132549
-1.169735127	-0.532253388
-1.169740907	-0.53340367
-1.169764924	-0.533505401
-1.169771987	-0.533757458
-1.169772182	-0.53410242
-1.169790629	-0.534439912
-1.169805281	-0.534516686
-1.169806869	-0.53470608
-1.169857901	-0.535755421
-1.169925001	-0.535848927
-1.169925001	-0.536008909
-1.169925001	-0.536303277
-1.169925001	-0.53634138
-1.169991157	-0.536351231
-1.170154968	-0.537265759
-1.170189643	-0.537553553
-1.170873207	-0.537854617
-1.172467196	-0.538008598
-1.173484256	-0.538064221
-1.178364719	-0.538066549
-1.181189739	-0.538081002
-1.182580513	-0.538084555
-1.185492935	-0.538084621
-1.186556508	-0.538116982
-1.187180363	-0.538138881
-1.188084076	-0.538157759
-1.188992417	-0.538724801
-1.192016952	-0.539780656
-1.193602994	-0.540571924
-1.194023118	-0.540853736
-1.194210548	-0.540971263
-1.194308601	-0.542829245
-1.196055312	-0.542886994
-1.19745861	-0.544679699
-1.198919605	-0.545696609
-1.199251999	-0.545729458
-1.201180038	-0.545742842
-1.201999697	-0.546023017
-1.202114439	-0.546360891
-1.202166047	-0.546809394
-1.204258927	-0.547139585
-1.205776726	-0.547997856
-1.21032841	-0.548016722
-1.210395595	-0.548396185
-1.213783104	-0.548657666
-1.21408952	-0.549759193
-1.214862342	-0.549910273
-1.214949737	-0.549995979
-1.216723132	-0.550247114
-1.216790976	-0.55064674
-1.217427672	-0.550832285
-1.218168563	-0.550878089
-1.218581158	-0.551694811
-1.221356651	-0.551828297
-1.221855044	-0.552178049
-1.222198006	-0.552473042
-1.223493662	-0.552856236
-1.223659005	-0.553851337
-1.228559366	-0.554186289
-1.230505636	-0.554722421
-1.23111389	-0.555544372
-1.23238868	-0.555922217
-1.23376364	-0.556644968
-1.23689406	-0.556759669
-1.23728761	-0.556805894
-1.243708412	-0.558008174
-1.243962535	-0.558038333
-1.24440826	-0.558168047
-1.244675699	-0.558317432
-1.246782166	-0.559067178
-1.247519569	-0.559434391
-1.247775643	-0.559480979
-1.250637627	-0.560374744
-1.254608586	-0.560514642
-1.255411165	-0.560524715
-1.255568078	-0.561262385
-1.256679392	-0.561629997
-1.259951264	-0.56191863
-1.262241766	-0.562306938
-1.262761142	-0.56351167
-1.265067558	-0.565689234
-1.267670729	-0.566021762
-1.268796887	-0.566163549
-1.269084988	-0.566498031
-1.269798508	-0.566675159
-1.272074796	-0.566675343
-1.272802353	-0.566757184
-1.273236781	-0.566968995
-1.276457112	-0.567042389
-1.276623862	-0.567175079
-1.276661568	-0.567381682
-1.276730153	-0.567981592
-1.276810778	-0.569664387
-1.27824333	-0.569905585
-1.278602945	-0.570368801
-1.280954298	-0.570809626
-1.28132544	-0.5714387
-1.282174252	-0.571946406
-1.282920136	-0.572242003
-1.283393493	-0.572363106
-1.284900456	-0.57261618
-1.28706128	-0.572645891
-1.287626394	-0.572662407
-1.288158985	-0.572833879
-1.289445468	-0.573773796
-1.289888364	-0.573785377
-1.290050108	-0.57391802
-1.29047516	-0.574435747
-1.295190414	-0.574479326
-1.29573797	-0.574878676
-1.295862642	-0.575269404
-1.295879669	-0.575385394
-1.297588077	-0.576098799
-1.299344789	-0.576490642
-1.300892491	-0.576565804
-1.302998859	-0.576618894
-1.30355111	-0.577368715
-1.304514563	-0.577659304
-1.304528037	-0.577737809
-1.308364415	-0.578645601
-1.309006541	-0.578713193
-1.309159009	-0.578930695
-1.310451853	-0.580115044
-1.310542328	-0.580381991
-1.31221483	-0.580470648
-1.312301439	-0.581072644
-1.314080435	-0.581555087
-1.316409849	-0.581555981
-1.316484729	-0.582562931
-1.316552638	-0.582572274
-1.317643919	-0.583291514
-1.317844635	-0.583522978
-1.320407226	-0.583974787
-1.32167482	-0.584042437
-1.321696031	-0.585287008
-1.321737281	-0.585739257
-1.321928095	-0.586086883
-1.323985572	-0.587090113
-1.324917105	-0.587192308
-1.325773819	-0.58770219
-1.326125139	-0.587873395
-1.32959324	-0.588258417
-1.331623999	-0.588258417
-1.33515812	-0.58870932
-1.337152979	-0.588996542
-1.337447659	-0.589096756
-1.339545048	-0.590167805
-1.339679104	-0.590579538
-1.341452549	-0.591317017
-1.345694645	-0.592995078
-1.348446034	-0.593222329
-1.348651617	-0.593368297
-1.349408331	-0.594168286
-1.349545565	-0.595211639
-1.350260648	-0.596306671
-1.350891797	-0.596966195
-1.351398359	-0.597265547
-1.355450725	-0.598041847
-1.35817816	-0.598042183
-1.359757212	-0.598605743
-1.360776202	-0.599014994
-1.360928299	-0.599051612
-1.361161344	-0.599870708
-1.362403611	-0.600006381
-1.362488166	-0.600139741
-1.365271216	-0.600160293
-1.365688678	-0.600188286
-1.366430538	-0.601209078
-1.369020814	-0.602096638
-1.369731812	-0.602301913
-1.370420794	-0.602518114
-1.372162321	-0.602629006
-1.373846172	-0.602920472
-1.376153884	-0.60349509
-1.376195587	-0.603616783
-1.381078521	-0.604178492
-1.381682729	-0.604457877
-1.382403538	-0.605850093
-1.384205614	-0.607181946
-1.385476652	-0.607814686
-1.38552762	-0.60808165
-1.386570451	-0.608221662
-1.388321074	-0.608622177
-1.388871067	-0.608718042
-1.389661996	-0.609404171
-1.390337116	-0.609417629
-1.391785738	-0.609426854
-1.392104367	-0.609750855
-1.39212132	-0.609873394
-1.392148202	-0.609995947
-1.394017258	-0.610311497
-1.395098021	-0.610576294
-1.395105597	-0.611848802
-1.395471331	-0.612025705
-1.396475623	-0.612308697
-1.397752908	-0.612336027
-1.399203711	-0.612585693
-1.400736212	-0.61302392
-1.400912968	-0.613389543
-1.401027217	-0.613609145
-1.404911704	-0.613641966
-1.408091815	-0.616052603
-1.410797393	-0.616066347
-1.41233615	-0.616103071
-1.414498804	-0.616151308
-1.415184958	-0.616233618
-1.415507338	-0.617559394
-1.417075425	-0.61773756
-1.417325943	-0.618256894
-1.41733859	-0.618770228
-1.417464237	-0.619684964
-1.42120916	-0.619945163
-1.421729816	-0.621116911
-1.422340307	-0.621404416
-1.423420526	-0.621760058
-1.424796609	-0.621949213
-1.424916639	-0.622078023
-1.425162543	-0.624420156
-1.425164408	-0.625077287
-1.426059625	-0.625558528
-1.426119637	-0.626572222
-1.426873154	-0.626786759
-1.432820168	-0.626805572
-1.433071422	-0.626999075
-1.434244122	-0.627482385
-1.434486931	-0.628057227
-1.435809054	-0.628120897
-1.440987901	-0.628144643
-1.442030002	-0.628416521
-1.442058098	-0.628706859
-1.444342035	-0.628771944
-1.44470724	-0.629522485
-1.446844984	-0.631402402
-1.447807134	-0.631705238
-1.449710926	-0.631844162
-1.44973512	-0.632009861
-1.449813401	-0.632093233
-1.451812959	-0.632258872
-1.453522376	-0.632258872
-1.455119102	-0.632593927
-1.455122393	-0.632857483
-1.455877692	-0.633522749
-1.456034019	-0.634020443
-1.457892764	-0.634713368
-1.458059926	-0.634789872
-1.459292432	-0.634873093
-1.460752471	-0.635756135
-1.461797816	-0.635785413
-1.467361835	-0.636581717
-1.468616919	-0.637167727
-1.470294982	-0.637573543
-1.471909744	-0.637645801
-1.472423531	-0.637978745
-1.473674971	-0.638158508
-1.474938603	-0.638207775
-1.476029472	-0.638240988
-1.476113308	-0.639847295
-1.477822658	-0.640230237
-1.481038829	-0.640269752
-1.482030284	-0.640715508
-1.482158336	-0.641066192
-1.48294613	-0.641080719
-1.483582751	-0.641438339
-1.486164832	-0.64212578
-1.486607904	-0.64240721
-1.486904917	-0.642664129
-1.491033616	-0.642840737
-1.491243565	-0.643057726
-1.491477443	-0.645198639
-1.491493981	-0.64544261
-1.491591003	-0.645571247
-1.491595879	-0.646294488
-1.491598406	-0.647396902
-1.491622832	-0.647625284
-1.49165142	-0.647699659
-1.491682977	-0.648002605
-1.491685205	-0.648897931
-1.494414502	-0.64939709
-1.49443938	-0.649629111
-1.496505588	-0.651315997
-1.498151769	-0.651740305
-1.498553925	-0.65187839
-1.498645373	-0.652763949
-1.500825585	-0.652870622
-1.502712547	-0.653214123
-1.504829752	-0.654611441
-1.505036198	-0.654617288
-1.505400604	-0.654927192
-1.510783364	-0.654959818
-1.510900634	-0.656621876
-1.511822702	-0.656697934
-1.513665847	-0.656728967
-1.514082526	-0.656746304
-1.514260577	-0.6567488
-1.515705184	-0.656816063
-1.517733257	-0.656851613
-1.517929048	-0.657190076
-1.520044183	-0.658048007
-1.520232086	-0.659900406
-1.520518176	-0.660269531
-1.521042442	-0.661976961
-1.523276177	-0.663241435
-1.523885347	-0.663451206
-1.524301342	-0.664153991
-1.524454244	-0.664603265
-1.525216471	-0.664729204
-1.527308599	-0.664971703
-1.527534909	-0.665135757
-1.529966011	-0.665895757
-1.532280064	-0.665907102
-1.532397867	-0.665934156
-1.532938704	-0.665964262
-1.535164868	-0.666190785
-1.535308836	-0.667480204
-1.537289557	-0.667867905
-1.537875073	-0.668353455
-1.53847918	-0.668395846
-1.541866066	-0.668550376
-1.54661497	-0.668825783
-1.546936823	-0.669233449
-1.547362352	-0.669321022
-1.54822089	-0.669322422
-1.548418303	-0.669523688
-1.550551783	-0.669617784
-1.551385098	-0.669910451
-1.552097867	-0.67017661
-1.552180584	-0.670515504
-1.553042329	-0.671279476
-1.553227384	-0.671519782
-1.55388929	-0.671550859
-1.557607655	-0.671656736
-1.558922206	-0.671975324
-1.55897163	-0.671979267
-1.559419232	-0.672403814
-1.560062584	-0.672476202
-1.560893125	-0.672623042
-1.566194038	-0.673062931
-1.567454504	-0.673192183
-1.56881967	-0.673417086
-1.5689785	-0.673475867
-1.569292444	-0.674162535
-1.572200733	-0.674717459
-1.572709497	-0.674871459
-1.576449129	-0.675221079
-1.578165282	-0.675397896
-1.578266095	-0.675532558
-1.579032315	-0.676149593
-1.579069843	-0.676233575
-1.579339488	-0.676482395
-1.581187464	-0.677364224
-1.582593247	-0.677420723
-1.584328349	-0.67938021
-1.584559344	-0.679829318
-1.584745766	-0.681109016
-1.584759619	-0.681150709
-1.584779213	-0.682544857
-1.584781184	-0.682611265
-1.584783982	-0.683121595
-1.584962501	-0.683238842
-1.584962501	-0.683961635
-1.585346861	-0.685274231
-1.589251872	-0.685492909
-1.591338073	-0.68583355
-1.592236677	-0.686810557
-1.592386998	-0.689144068
-1.594423785	-0.692322385
-1.595544225	-0.692955622
-1.596512365	-0.693288966
-1.597171444	-0.693903443
-1.599156006	-0.694124559
-1.599458477	-0.69569456
-1.600340144	-0.69573259
-1.601816958	-0.697284924
-1.603742143	-0.697397986
-1.608117653	-0.697446833
-1.608390144	-0.69779932
-1.609000908	-0.697919471
-1.609247939	-0.698542871
-1.60979993	-0.698550698
-1.61022168	-0.698554305
-1.610278314	-0.699875782
-1.610287857	-0.7008005
-1.611393783	-0.701100751
-1.61228781	-0.70138406
-1.614095529	-0.702083503
-1.615795353	-0.702792168
-1.616112736	-0.702856397
-1.619558028	-0.703057738
-1.62076624	-0.704006791
-1.621695451	-0.704016798
-1.622411149	-0.704648096
-1.623996612	-0.704736146
-1.624236467	-0.704750857
-1.624558543	-0.704998589
-1.626315452	-0.705131072
-1.626527164	-0.705179285
-1.627141001	-0.705404426
-1.629126482	-0.706288243
-1.629146012	-0.707011507
-1.629582737	-0.707111379
-1.630871293	-0.707363369
-1.632443657	-0.707544764
-1.633002734	-0.707615869
-1.634284988	-0.70789278
-1.636574968	-0.70806744
-1.637584672	-0.708296172
-1.638065474	-0.708775461
-1.638620643	-0.708980744
-1.640517724	-0.709339956
-1.641001827	-0.70952109
-1.641041985	-0.710137947
-1.641448098	-0.710327337
-1.64176465	-0.710761343
-1.641911746	-0.711230966
-1.642434318	-0.711850062
-1.643269013	-0.71226546
-1.643647895	-0.712329166
-1.647749349	-0.713680985
-1.650978815	-0.714109883
-1.652734496	-0.714365464
-1.655096071	-0.715281291
-1.655096608	-0.715495709
-1.655203313	-0.715554968
-1.655203313	-0.715617385
-1.657093321	-0.715618011
-1.657108735	-0.715632658
-1.659585932	-0.718598907
-1.660603347	-0.718794854
-1.660713317	-0.719269656
-1.660894921	-0.719498944
-1.661542026	-0.719568633
-1.661622846	-0.719925598
-1.662850054	-0.720431797
-1.663852561	-0.720475447
-1.664266245	-0.720857728
-1.664398694	-0.721217388
-1.664903017	-0.721529752
-1.666091282	-0.721789449
-1.667035985	-0.722616388
-1.66705095	-0.723332628
-1.66720746	-0.723709416
-1.667338791	-0.723895219
-1.667504002	-0.724497871
-1.667700905	-0.724849275
-1.672278853	-0.725614831
-1.672363351	-0.725654387
-1.674721042	-0.725738339
-1.674905716	-0.726036034
-1.675061405	-0.726116751
-1.678716726	-0.726317324
-1.679201057	-0.726396528
-1.680678099	-0.72647302
-1.682719317	-0.726754222
-1.6837687	-0.726762023
-1.684133658	-0.727068781
-1.684413985	-0.727140767
-1.686047315	-0.727164154
-1.686146618	-0.727374622
-1.687107043	-0.727536816
-1.688560962	-0.727685328
-1.689098908	-0.727964631
-1.692563797	-0.728634562
-1.693842646	-0.729303538
-1.695953496	-0.7294505
-1.69697594	-0.730699118
-1.697116739	-0.730703491
-1.698150912	-0.730942503
-1.698873074	-0.731028798
-1.69906992	-0.731382436
-1.699347085	-0.732677468
-1.700172679	-0.733124905
-1.70030401	-0.733321216
-1.700321946	-0.733477328
-1.700644729	-0.733481493
-1.700914896	-0.734718947
-1.701309728	-0.73518296
-1.702364274	-0.736278951
-1.703489078	-0.736391253
-1.705523417	-0.736744958
-1.706018285	-0.737639213
-1.706583935	-0.737742927
-1.706699776	-0.738044967
-1.707475761	-0.738109746
-1.707528735	-0.738749974
-1.707672734	-0.740087875
-1.708853658	-0.740143614
-1.710255032	-0.740143731
-1.710282603	-0.740645547
-1.710901419	-0.740774077
-1.714252039	-0.742178976
-1.71717041	-0.743655128
-1.717467037	-0.744252446
-1.722126216	-0.745385008
-1.722205417	-0.745427173
-1.724745303	-0.746325161
-1.726671172	-0.747294186
-1.728136917	-0.747366268
-1.728348964	-0.747593293
-1.73158768	-0.748026588
-1.732635927	-0.748584968
-1.737249034	-0.749421013
-1.737634316	-0.749596353
-1.739736721	-0.750392974
-1.740034053	-0.7511158
-1.742698557	-0.751324159
-1.743694306	-0.751621798
-1.745963325	-0.752840299
-1.754529167	-0.753871747
-1.754617372	-0.754551692
-1.754673771	-0.756217492
-1.754696013	-0.756248031
-1.754716863	-0.756264766
-1.754847596	-0.756280512
-1.759559606	-0.756464665
-1.762771759	-0.756954935
-1.767922265	-0.757366007
-1.771671272	-0.757692012
-1.782794925	-0.757768285
-1.783951309	-0.75921313
-1.784403754	-0.759495976
-1.787242057	-0.75953065
-1.787682335	-0.76040338
-1.788273154	-0.760482232
-1.793157704	-0.761320365
-1.793814322	-0.761747149
-1.794031083	-0.761928021
-1.794862419	-0.763060196
-1.795034253	-0.764068631
-1.797741342	-0.764246465
-1.799512457	-0.764613875
-1.801404165	-0.764823139
-1.802946872	-0.765069545
-1.805891792	-0.76542811
-1.807236265	-0.765759045
-1.808953113	-0.766268862
-1.811220507	-0.766365699
-1.812900836	-0.766451872
-1.814509773	-0.76655316
-1.818525945	-0.766960968
-1.82179992	-0.766965728
-1.828234151	-0.76705603
-1.833551231	-0.767360967
-1.836033964	-0.768427833
-1.836581698	-0.768597019
-1.837125195	-0.768793476
-1.839384563	-0.770326968
-1.840175614	-0.772202069
-1.841155922	-0.772229667
-1.842125945	-0.772846597
-1.84272675	-0.772846732
-1.843340783	-0.772934255
-1.845910144	-0.774289777
-1.846433284	-0.774775337
-1.848504383	-0.775203918
-1.849662059	-0.77525102
-1.851178395	-0.775353846
-1.851448322	-0.77558288
-1.851519409	-0.776605069
-1.854232374	-0.776703324
-1.856214614	-0.777073561
-1.857269854	-0.77773737
-1.860029661	-0.778132681
-1.860603579	-0.778192057
-1.861951309	-0.778515038
-1.864168721	-0.779222587
-1.865075183	-0.780772278
-1.866481033	-0.78189059
-1.867593619	-0.783396337
-1.868327995	-0.783634343
-1.868628709	-0.783920891
-1.868831223	-0.784011546
-1.868884701	-0.78425097
-1.870080074	-0.784312806
-1.87027937	-0.784350589
-1.872004529	-0.784385348
-1.872029317	-0.784602009
-1.872121254	-0.784705718
-1.872750927	-0.785143474
-1.873801998	-0.785338193
-1.874783745	-0.785741903
-1.874969081	-0.785800073
-1.878246717	-0.785964592
-1.888571209	-0.786002973
-1.889601304	-0.786402352
-1.890061783	-0.786488756
-1.894817763	-0.786941408
-1.895376709	-0.787516593
-1.895740409	-0.788074108
-1.900595831	-0.788493379
-1.906656627	-0.789321388
-1.906676555	-0.789722581
-1.906702365	-0.790652681
-1.906890596	-0.790722289
-1.907421877	-0.790726451
-1.907857874	-0.791325098
-1.908277619	-0.792316359
-1.912686887	-0.792352969
-1.913455834	-0.792781064
-1.916363045	-0.792848046
-1.917623459	-0.793442327
-1.921920203	-0.794166752
-1.92259633	-0.794293111
-1.925116308	-0.795206857
-1.925447683	-0.796424107
-1.926050956	-0.79676015
-1.926281163	-0.797314713
-1.927601584	-0.798114104
-1.928746438	-0.79834915
-1.932376579	-0.799119637
-1.932738639	-0.800373
-1.941443828	-0.800448351
-1.942308286	-0.800624997
-1.943337006	-0.801353421
-1.943945435	-0.802203756
-1.944714376	-0.80308677
-1.945707531	-0.803452814
-1.946597385	-0.804560783
-1.947260315	-0.804896227
-1.947338762	-0.805613441
-1.947344564	-0.807934973
-1.961728976	-0.808709212
-1.963239651	-0.808731453
-1.96510498	-0.808733908
-1.966056807	-0.808772294
-1.967244733	-0.808815879
-1.96767406	-0.808911194
-1.96942533	-0.810265251
-1.972659144	-0.811261406
-1.974489473	-0.812685276
-1.975104703	-0.812721643
-1.975448065	-0.813042036
-1.976426027	-0.813600563
-1.977366336	-0.813711655
-1.981752093	-0.814269157
-1.984842452	-0.814372885
-1.986397667	-0.814416733
-1.987784603	-0.814721363
-1.988874603	-0.815008927
-1.990299429	-0.815323044
-1.990613805	-0.816108098
-1.992877975	-0.816187313
-1.992959135	-0.816411422
-1.994042171	-0.81649741
-1.994363987	-0.816753688
-1.995430874	-0.81690812
-2.001941595	-0.817028217
-2.002156963	-0.817151536
-2.004008161	-0.817519888
-2.004218393	-0.817702033
-2.004486122	-0.81788267
-2.01147507	-0.818208028
-2.012397614	-0.818234176
-2.014209641	-0.818332745
-2.017169132	-0.818881083
-2.017595728	-0.820041595
-2.017621378	-0.820131514
-2.017702002	-0.82052597
-2.017932269	-0.821125185
-2.018550162	-0.821164608
-2.019627298	-0.822425289
-2.020324667	-0.825047101
-2.020704328	-0.8256283
-2.020948097	-0.826360488
-2.029615543	-0.826669038
-2.0310183	-0.827122284
-2.03117764	-0.827509313
-2.031601005	-0.827592468
-2.032219519	-0.828486638
-2.034029488	-0.828541389
-2.034970912	-0.829193708
-2.035183972	-0.829501953
-2.035696261	-0.83009041
-2.036453435	-0.830889587
-2.036476001	-0.832486157
-2.037288413	-0.834243751
-2.040418871	-0.83685526
-2.040701771	-0.841072283
-2.040981166	-0.841173927
-2.041713194	-0.841177816
-2.041838439	-0.841367782
-2.044016104	-0.843590408
-2.04427211	-0.844375681
-2.045103838	-0.845011189
-2.04606061	-0.845654869
-2.048846002	-0.846210729
-2.051139272	-0.846276652
-2.052313783	-0.846495067
-2.053459781	-0.847184479
-2.054410028	-0.849382211
-2.058496879	-0.850893907
-2.061012021	-0.851074006
-2.066636489	-0.851518188
-2.066899571	-0.851940379
-2.067653824	-0.852462949
-2.071322173	-0.853132743
-2.076546617	-0.853344015
-2.076627056	-0.854873346
-2.079244379	-0.855808457
-2.080372809	-0.858840758
-2.081383114	-0.859787795
-2.081842385	-0.859834906
-2.083419122	-0.859908927
-2.083584975	-0.861672411
-2.084821127	-0.862715878
-2.086059461	-0.862778056
-2.086355051	-0.863044377
-2.089067203	-0.863179902
-2.092526153	-0.866752121
-2.093686687	-0.866773402
-2.094097181	-0.86751479
-2.095568802	-0.867574789
-2.095654482	-0.867911539
-2.09576334	-0.868686798
-2.098224888	-0.869084462
-2.100285115	-0.869886938
-2.102604377	-0.869998414
-2.103803854	-0.871265447
-2.106344276	-0.871266686
-2.107422947	-0.871270791
-2.107667918	-0.871685143
-2.108283836	-0.871716629
-2.108290319	-0.872869318
-2.108552073	-0.873082721
-2.110040439	-0.873775441
-2.112990273	-0.874318531
-2.115207107	-0.874369949
-2.115207107	-0.876021471
-2.115628222	-0.87629422
-2.117235564	-0.877224813
-2.119440404	-0.878177495
-2.119928314	-0.878383309
-2.121727021	-0.878409662
-2.123828587	-0.87847356
-2.124284792	-0.878852415
-2.125418072	-0.879187397
-2.127005715	-0.879796935
-2.127930851	-0.880105233
-2.128255725	-0.880292478
-2.131243885	-0.881682903
-2.134089316	-0.881802936
-2.134446107	-0.883064272
-2.136538833	-0.885560124
-2.138113982	-0.889109178
-2.142458481	-0.891233695
-2.145009573	-0.891393891
-2.148203688	-0.891755792
-2.149877773	-0.892710706
-2.150385158	-0.893771441
-2.15202718	-0.893774964
-2.152904496	-0.89458475
-2.155787896	-0.894669577
-2.159958745	-0.894893885
-2.161084019	-0.895083048
-2.163196592	-0.895299478
-2.165877521	-0.897733656
-2.168128153	-0.89801195
-2.169408369	-0.898249333
-2.169471395	-0.898434544
-2.169652512	-0.898810222
-2.169697285	-0.898985741
-2.169699225	-0.899080962
-2.169702465	-0.899537106
-2.16970449	-0.899549921
-2.16970449	-0.901524398
-2.169724885	-0.902314147
-2.169745935	-0.902342453
-2.169854724	-0.902882927
-2.169925001	-0.903958167
-2.169925001	-0.904653789
-2.172010681	-0.905314767
-2.1721043	-0.905995149
-2.172119215	-0.906583672
-2.175940254	-0.90749852
-2.176988231	-0.907721653
-2.177139456	-0.908203295
-2.177164261	-0.908332405
-2.177695022	-0.909877279
-2.178866022	-0.911769611
-2.180436835	-0.9128526
-2.181187258	-0.912924375
-2.181646446	-0.915623068
-2.186764229	-0.916038426
-2.187705268	-0.916906635
-2.188597714	-0.918031263
-2.189962396	-0.919791051
-2.19017771	-0.920772546
-2.192450464	-0.921799188
-2.194115906	-0.922058336
-2.194446265	-0.922090276
-2.194729602	-0.924189479
-2.1954148	-0.924839461
-2.195519941	-0.925223355
-2.196818173	-0.925535588
-2.198287249	-0.926040847
-2.200752198	-0.92618538
-2.201544854	-0.92874258
-2.20240552	-0.929190224
-2.205384939	-0.929700781
-2.209301639	-0.929782432
-2.212525673	-0.930011434
-2.213407201	-0.931322966
-2.213827462	-0.931442201
-2.214044882	-0.932527261
-2.214050131	-0.93292117
-2.215549112	-0.933160757
-2.217180512	-0.934148648
-2.218721513	-0.934264224
